timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1525247686995,373,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-personnages-costumes,200,OK,Thread Group 1-5,text,true,,23216,0,1,1,290,0,0
1525247687369,376,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-danse,200,OK,Thread Group 1-5,text,true,,30541,0,1,1,288,0,0
1525247687745,400,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/lacher-de-colombes,200,OK,Thread Group 1-5,text,true,,22518,0,1,1,312,0,0
1525247688145,388,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle,200,OK,Thread Group 1-5,text,true,,31108,0,1,1,302,0,0
1525247688533,372,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-feu-d-artifice,200,OK,Thread Group 1-5,text,true,,23929,0,1,1,286,0,0
1525247688905,390,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-free-run-et-parkour,200,OK,Thread Group 1-5,text,true,,22926,0,1,1,303,0,0
1525247689296,378,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/tatouage-au-henne,200,OK,Thread Group 1-5,text,true,,29696,0,1,1,292,0,0
1525247689674,399,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/spectacle-de-show-laser,200,OK,Thread Group 1-5,text,true,,25778,0,1,1,311,0,0
1525247690074,391,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/magicien,200,OK,Thread Group 1-5,text,true,,27565,0,1,1,302,0,0
1525247690465,394,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/animation-et-reception,200,OK,Thread Group 1-5,text,true,,30794,0,1,1,306,0,0
1525247690860,374,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/location-de-taureau-mecanique,200,OK,Thread Group 1-5,text,true,,23379,0,1,1,289,0,0
1525247691235,410,https://qa.starofservice.com/annubis/ile-de-france/paris/paris-01/mime,200,OK,Thread Group 1-5,text,true,,23449,0,1,1,321,0,0
